Site #	Camera Number	SD Card	Month	Day	Time	Recording Name	# Mice	Left (0,1,2)	Right (0,1,2)	Majority Interaction (L/R)	Rat (Y/N)	Notes	Observer Initials	Instructions:
5	13	KM 10 (64)	Jul	9	20:47	IMG_0001	1							If there are any recordings that have only mice, input how many
5	13	KM 10 (64)	Jul	10	5:15	IMG_0002	1							If there are any other notable things about a video, such as a possible repeat rat, write in notes column
5	13	KM 10 (64)	Jul	10	19:16	IMG_0003	1							For left and right, 0 = no interaction, 1 = first interaction, 2 = interaction (but not first)
5	13	KM 10 (64)	Jul	10	20:18	IMG_0004	0							Separate notes for multiple mice with a comma
5	13	KM 10 (64)	Jul	10	20:22	IMG_0005	1							Majority Interaction column should only be used if the mouse interacts with both but spends much longer at one
5	13	KM 10 (64)	Jul	10	23:22	IMG_0006	0					not sure what		
5	13	KM 10 (64)	Jul	10	23:57	IMG_0007	2							
5	13	KM 10 (64)	Jul	10	23:59	IMG_0008	1							
5	13	KM 10 (64)	Jul	11	0:01	IMG_0009	2							
5	13	KM 10 (64)	Jul	11	0:37	IMG_0010	0							
5	13	KM 10 (64)	Jul	11	1:43	IMG_0011	1							
5	13	KM 10 (64)	Jul	11	5:17	IMG_0012	1							
5	13	KM 10 (64)	Jul	11	5:23	IMG_0013	1							
5	13	KM 10 (64)	Jul	11	6:21	IMG_0014	1							
5	13	KM 10 (64)	Jul	12	3:58	IMG_0015						too foggy		
5	13	KM 10 (64)	Jul	12	4:34	IMG_0016						too foggy		
5	13	KM 10 (64)	Jul	12	4:55	IMG_0017						too foggy		
5	13	KM 10 (64)	Jul	12	19:31	IMG_0018	1							
5	13	KM 10 (64)	Jul	12	19:49	IMG_0019	1							
5	13	KM 10 (64)	Jul	12	22:35	IMG_0020	1							
5	13	KM 10 (64)	Jul	12	22:58	IMG_0021	1							
5	13	KM 10 (64)	Jul	12	23:38	IMG_0022	0							
5	13	KM 10 (64)	Jul	13	0:46	IMG_0023	1							
5	13	KM 10 (64)	Jul	13	2:48	IMG_0024	1							
5	13	KM 10 (64)	Jul	13	3:15	IMG_0025	1							
5	13	KM 10 (64)	Jul	13	3:22	IMG_0026	1							
5	13	KM 10 (64)	Jul	13	19:56	IMG_0027	1					wenr in tube		
5	13	KM 10 (64)	Jul	13	20:35	IMG_0028	1							
5	13	KM 10 (64)	Jul	14	0:14	IMG_0029	1							
5	13	KM 10 (64)	Jul	14	3:08	IMG_0030	1							
5	13	KM 10 (64)	Jul	14	4:03	IMG_0031	1					visited both		
5	13	KM 10 (64)	Jul	14	4:45	IMG_0032	1							
5	13	KM 10 (64)	Jul	14	5:05	IMG_0033	1							
5	13	KM 10 (64)	Jul	14	6:19	IMG_0034	1							
5	13	KM 10 (64)	Jul	14	6:19	IMG_0035	2							
5	13	KM 10 (64)	Jul	14	19:17	IMG_0036	1					fat, too fat for tube		
5	13	KM 10 (64)	Jul	14	19:38	IMG_0037	1							
5	13	KM 10 (64)	Jul	14	23:25	IMG_0038	1							
5	13	KM 10 (64)	Jul	15	0:12	IMG_0039	1							
5	13	KM 10 (64)	Jul	15	3:14	IMG_0040	1							
5	13	KM 10 (64)	Jul	15	5:12	IMG_0041	1							
5	13	KM 10 (64)	Jul	15	5:25	IMG_0042	1							
5	13	KM 10 (64)	Jul	15	19:06	IMG_0043	1							
5	13	KM 10 (64)	Jul	15	19:38	IMG_0044	1							
5	13	KM 10 (64)	Jul	15	19:58	IMG_0045	1							
5	13	KM 10 (64)	Jul	15	20:38	IMG_0046	1							
5	13	KM 10 (64)	Jul	16	3:34	IMG_0047	1							
5	13	KM 10 (64)	Jul	16	20:19	IMG_0048	1							
5	13	KM 10 (64)	Jul	17	5:03	IMG_0049	1							
5	13	KM 10 (64)	Jul	17	20:49	IMG_0050	1					carrying something		
5	13	KM 10 (64)	Jul	18	3:20	IMG_0051	1							
5	13	KM 10 (64)	Jul	18	5:37	IMG_0052	1							
5	13	KM 10 (64)	Jul	18	23:23	IMG_0053					Y	RAT		
5	13	KM 10 (64)	Jul	18	23:27	IMG_0054	0							
5	13	KM 10 (64)	Jul	25	1:22	IMG_0055					Y	RAT		
3	8	KM 1 (64)	Jul	9	19:51	IMG_0001.MP4	2	0,0	1,0	R	N		SD	
3	8	KM 1 (64)	Jul	9	19:51	IMG_0002.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	9	19:52	IMG_0003.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	9	19:53	IMG_0004.MP4	1	1	2	R	N	LR pretty big but i think mouse	SD	
3	8	KM 1 (64)	Jul	9	19:56	IMG_0005.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	9	20:11	IMG_0006.MP4	1	1	2	L	N	LR	SD	
3	8	KM 1 (64)	Jul	9	20:13	IMG_0007.MP4	1	1	2	L	N	LR	SD	
3	8	KM 1 (64)	Jul	9	20:16	IMG_0008.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	9	20:46	IMG_0009.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	9	21:32	IMG_0010.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	9	21:32	IMG_0011.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	9	21:33	IMG_0012.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	9	21:40	IMG_0013.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	9	22:06	IMG_0014.MP4	2	0,0	0,0		N	big mouse i think	SD	
3	8	KM 1 (64)	Jul	9	22:06	IMG_0015.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	9	22:28	IMG_0016.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	9	23:07	IMG_0017.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	9	23:14	IMG_0018.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	0:28	IMG_0019.MP4	1	1	0	L	N	L	SD	usually when they're at L they're spending a lot longer (could be preference could be bait is closer to entrance
3	8	KM 1 (64)	Jul	10	0:29	IMG_0020.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	1:53	IMG_0021.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	1:54	IMG_0022.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	4:54	IMG_0023.MP4	1	1	2	R	N	LR	SD	
3	8	KM 1 (64)	Jul	10	4:58	IMG_0024.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	5:06	IMG_0025.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	10	5:35	IMG_0026.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	6:34	IMG_0027.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	6:37	IMG_0028.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	6:39	IMG_0029.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	10	6:39	IMG_0030.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	6:40	IMG_0031.MP4	3	0	1,1,1	R	N	they are jumping around having fun	SD	
3	8	KM 1 (64)	Jul	10	6:40	IMG_0032.MP4	3	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	6:41	IMG_0033.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	6:44	IMG_0034.MP4	2	1,0	0,1	L,R	N	L R big mouse 	SD	
3	8	KM 1 (64)	Jul	10	6:48	IMG_0035.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	6:49	IMG_0036.MP4	1	1	0	L	N	LR	SD	
3	8	KM 1 (64)	Jul	10	6:51	IMG_0037.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	6:52	IMG_0038.MP4	1	0	0		N	big mouse	SD	
3	8	KM 1 (64)	Jul	10	6:56	IMG_0039.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	10	19:22	IMG_0040.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	19:26	IMG_0041.MP4	1	1	0	L	N	L big mouse	SD	
3	8	KM 1 (64)	Jul	10	19:27	IMG_0042.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	19:32	IMG_0043.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	19:34	IMG_0044.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	20:38	IMG_0045.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	20:38	IMG_0046.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	20:40	IMG_0047.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	20:40	IMG_0048.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	20:50	IMG_0049.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	20:51	IMG_0050.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	21:24	IMG_0051.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	21:35	IMG_0052.MP4	2	0,0	1,0	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	21:59	IMG_0053.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	22:53	IMG_0054.MP4	1	1	0	L	N	L so fat...	SD	
3	8	KM 1 (64)	Jul	10	22:53	IMG_0055.MP4	4	0	0		N	no interactions	SD	
3	8	KM 1 (64)	Jul	10	23:00	IMG_0056.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:01	IMG_0057.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	23:04	IMG_0058.MP4	1	0	0		N	really big	SD	
3	8	KM 1 (64)	Jul	10	23:05	IMG_0059.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	23:06	IMG_0060.MP4	1	1	0	L	N	L funny vid watch i promise	SD	
3	8	KM 1 (64)	Jul	10	23:08	IMG_0061.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:11	IMG_0062.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	23:22	IMG_0063.MP4	2	0	1	R	N	might have only been 1	SD	
3	8	KM 1 (64)	Jul	10	23:24	IMG_0064.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:24	IMG_0065.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:25	IMG_0066.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:26	IMG_0067.MP4	2	0,0	1,0	R	N	R got in a fight	SD	
3	8	KM 1 (64)	Jul	10	23:28	IMG_0068.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	23:29	IMG_0069.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:30	IMG_0070.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:31	IMG_0071.MP4	2	0,0	0,0		N		SD	
3	8	KM 1 (64)	Jul	10	23:32	IMG_0072.MP4	1	1	2	R	N	LR	SD	
3	8	KM 1 (64)	Jul	10	23:34	IMG_0073.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	10	23:45	IMG_0074.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	10	23:46	IMG_0075.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	10	23:52	IMG_0076.MP4	2	0,0	0,0		N	no interaction	SD	
3	8	KM 1 (64)	Jul	10	23:52	IMG_0077.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	0:00	IMG_0078.MP4	1	1	0	L	N	L Fat so big	SD	
3	8	KM 1 (64)	Jul	11	0:15	IMG_0079.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	0:16	IMG_0080.MP4	2	1,1	0,0		N	LL	SD	
3	8	KM 1 (64)	Jul	11	0:17	IMG_0081.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	0:27	IMG_0082.MP4	1	0	0		N	bouncy	SD	
3	8	KM 1 (64)	Jul	11	0:27	IMG_0083.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	0:33	IMG_0084.MP4	2	1,0	0,0	L	N	L R	SD	
3	8	KM 1 (64)	Jul	11	0:42	IMG_0085.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	0:47	IMG_0086.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	0:49	IMG_0087.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	0:50	IMG_0088.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	1:18	IMG_0089.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	1:19	IMG_0090.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	1:19	IMG_0091.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	1:22	IMG_0092.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	11	1:23	IMG_0093.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	1:23	IMG_0094.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	1:31	IMG_0095.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	1:37	IMG_0096.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	1:51	IMG_0097.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	11	1:57	IMG_0098.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	1:59	IMG_0099.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	2:15	IMG_0100.MP4	0	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	2:31	IMG_0101.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	2:31	IMG_0102.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	11	2:43	IMG_0103.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	2:44	IMG_0104.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	2:46	IMG_0105.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	2:51	IMG_0106.MP4	1	1	0	L	N	L big	SD	
3	8	KM 1 (64)	Jul	11	3:26	IMG_0107.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	3:26	IMG_0108.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	3:30	IMG_0109.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	3:41	IMG_0110.MP4	2	0,0	1,0	R	N	R big	SD	
3	8	KM 1 (64)	Jul	11	3:42	IMG_0111.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	3:43	IMG_0112.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	3:43	IMG_0113.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	3:45	IMG_0114.MP4	2	0,0	0,0		N		SD	
3	8	KM 1 (64)	Jul	11	3:50	IMG_0115.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	3:57	IMG_0116.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	3:58	IMG_0117.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	4:00	IMG_0118.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:02	IMG_0119.MP4	2	1,0	0,1	R	N	LR	SD	
3	8	KM 1 (64)	Jul	11	4:03	IMG_0120.MP4	2	0,0	1,0	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	4:03	IMG_0121.MP4	3	0,0,0	0,0,0		N		SD	
3	8	KM 1 (64)	Jul	11	4:04	IMG_0122.MP4	2	0,0	1,0	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	4:04	IMG_0123.MP4	3	0,0,0	0,0,0		N		SD	
3	8	KM 1 (64)	Jul	11	4:05	IMG_0124.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:05	IMG_0125.MP4	1	1	2	R	N	LR, sniffed L but spent a lot longer at R (pattern I'm seeing in the later videos)	SD	
3	8	KM 1 (64)	Jul	11	4:07	IMG_0126.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:08	IMG_0127.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	11	4:08	IMG_0128.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:09	IMG_0129.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:16	IMG_0130.MP4	1	0	1	R	N	R, funny vid	SD	
3	8	KM 1 (64)	Jul	11	4:16	IMG_0131.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	4:17	IMG_0132.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	4:17	IMG_0133.MP4	2	1,0	1,0	L	N	RL	SD	
3	8	KM 1 (64)	Jul	11	4:18	IMG_0134.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	4:26	IMG_0135.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:32	IMG_0136.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	4:45	IMG_0137.MP4	1	1	2	R	N	LR again sniffed L but spent longer at R	SD	
3	8	KM 1 (64)	Jul	11	4:46	IMG_0138.MP4	1	0	1		N	R	SD	
3	8	KM 1 (64)	Jul	11	4:57	IMG_0139.MP4	1	1	2	R	N	LR	SD	
3	8	KM 1 (64)	Jul	11	4:58	IMG_0140.MP4	1	0	0		N	something near L a couple have sniffed maybe spilled or food there	SD	
3	8	KM 1 (64)	Jul	11	4:59	IMG_0141.MP4	2	1,1	0,0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	5:00	IMG_0142.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	5:00	IMG_0143.MP4	1	1	2	R	N	LR	SD	
3	8	KM 1 (64)	Jul	11	5:08	IMG_0144.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	5:32	IMG_0145.MP4	2	0,0	0,0		N	R	SD	
3	8	KM 1 (64)	Jul	11	5:33	IMG_0146.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	5:34	IMG_0147.MP4	1	0	1	R	N	R?	SD	
3	8	KM 1 (64)	Jul	11	5:35	IMG_0148.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	5:51	IMG_0149.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	5:52	IMG_0150.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	6:29	IMG_0151.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	6:30	IMG_0152.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	6:41	IMG_0153.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	6:42	IMG_0154.MP4	1	0	0		N	big mouse	SD	
3	8	KM 1 (64)	Jul	11	6:43	IMG_0155.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	6:43	IMG_0156.MP4	3	0,0,0	0,0,0		N		SD	
3	8	KM 1 (64)	Jul	11	6:52	IMG_0157.MP4	1	1	0	L	N	L	SD	
3	8	KM 1 (64)	Jul	11	19:32	IMG_0158.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	20:11	IMG_0159.MP4	1	1	2	R	N	LR	SD	
3	8	KM 1 (64)	Jul	11	20:29	IMG_0160.MP4	2	0,0	1,0	R	N	R might be only 1	SD	
3	8	KM 1 (64)	Jul	11	20:32	IMG_0161.MP4	2	0,0	1,0	R	N	R might be only 1	SD	
3	8	KM 1 (64)	Jul	11	20:34	IMG_0162.MP4	2	1,0	0,1	R	N	LR	SD	
3	8	KM 1 (64)	Jul	11	20:35	IMG_0163.MP4	0				N		SD	
3	8	KM 1 (64)	Jul	11	20:40	IMG_0164.MP4	2	0,0	1,0	R	N	RR	SD	
3	8	KM 1 (64)	Jul	11	20:40	IMG_0165.MP4	2	1,0	0,1	R	N	L and R big mouse	SD	
3	8	KM 1 (64)	Jul	11	20:43	IMG_0166.MP4	1	1	0	L	N	L big	SD	
3	8	KM 1 (64)	Jul	11	20:48	IMG_0167.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	20:50	IMG_0168.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	20:51	IMG_0169.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	20:52	IMG_0170.MP4	1	0	1	R	N	R	SD	
3	8	KM 1 (64)	Jul	11	20:55	IMG_0171.MP4	1	1	2	L	N	LR	SD	
3	8	KM 1 (64)	Jul	11	20:59	IMG_0172.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:01	IMG_0173.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	21:07	IMG_0174.MP4	1	1	2	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:08	IMG_0175.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:08	IMG_0176.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	21:10	IMG_0177.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	21:11	IMG_0178.MP4	1	1	2	L	N		SD	
3	8	KM 1 (64)	Jul	11	21:14	IMG_0179.MP4	1	1	2	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:16	IMG_0180.MP4	0	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	21:19	IMG_0181.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	21:22	IMG_0182.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:25	IMG_0183.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:27	IMG_0184.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	21:27	IMG_0185.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:29	IMG_0186.MP4	2	0,0	0,1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:38	IMG_0187.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	21:58	IMG_0188.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	22:04	IMG_0189.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:05	IMG_0190.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:20	IMG_0191.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	22:21	IMG_0192.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	22:22	IMG_0193.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	22:30	IMG_0194.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:31	IMG_0195.MP4	2	1,0	2,1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:31	IMG_0196.MP4	2	0,0	0,1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:32	IMG_0197.MP4	2	1,0	0,1	R	N	I think this one might be a rat but im not sure it's so huge	SD	
3	8	KM 1 (64)	Jul	11	22:35	IMG_0198.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	22:42	IMG_0199.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	22:43	IMG_0200.MP4	1	1	2		N	basically same interaction	SD	
3	8	KM 1 (64)	Jul	11	22:49	IMG_0201.MP4	1	1	0	L	N		SD	
3	8	KM 1 (64)	Jul	11	22:54	IMG_0202.MP4	2	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	22:55	IMG_0203.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:57	IMG_0204.MP4	1	0	1	R	N		SD	
3	8	KM 1 (64)	Jul	11	22:58	IMG_0205.MP4	1	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	23:01	IMG_0206.MP4	0	0	0		N		SD	
3	8	KM 1 (64)	Jul	11	23:02	IMG_0207.MP4	0	0	0					
3	8	KM 1 (64)	Jul	11	23:09	IMG_0208.MP4	2	1,0	0,0	L				
3	8	KM 1 (64)	Jul	11	23:14	IMG_0209.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	11	23:16	IMG_0210.MP4	1	1	0	L				
3	8	KM 1 (64)	Jul	11	23:17	IMG_0211.MP4	1	0	0					
3	8	KM 1 (64)	Jul	11	23:17	IMG_0212.MP4	1	0	0					
3	8	KM 1 (64)	Jul	11	23:26	IMG_0213.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	11	23:27	IMG_0214.MP4	1	0	1	R		I think same mouse circles back like 4 times		
3	8	KM 1 (64)	Jul	11	23:27	IMG_0215.MP4	1	1	0	L				
3	8	KM 1 (64)	Jul	11	23:28	IMG_0216.MP4	1	0	0					
3	8	KM 1 (64)	Jul	11	23:31	IMG_0217.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	11	23:31	IMG_0218.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	11	23:32	IMG_0219.MP4	2	0,0	1,0	R				
3	8	KM 1 (64)	Jul	11	23:33	IMG_0220.MP4	2	0	1,1	R				
3	8	KM 1 (64)	Jul	11	23:37	IMG_0221.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	11	23:38	IMG_0222.MP4	2	0,0	1,0	R				
3	8	KM 1 (64)	Jul	11	23:40	IMG_0223.MP4	1					right tube not visible		
3	8	KM 1 (64)	Jul	11	23:43	IMG_0224.MP4	1	1	2	R				
3	8	KM 1 (64)	Jul	11	23:47	IMG_0225.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	12	0:01	IMG_0226.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	12	0:02	IMG_0227.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	0:04	IMG_0228.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	12	0:04	IMG_0229.MP4	1	1	0	L				
3	8	KM 1 (64)	Jul	12	0:09	IMG_0230.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	12	0:14	IMG_0231.MP4	1	0	0					
3	8	KM 1 (64)	Jul	12	0:25	IMG_0232.MP4	1	1	0	L				
3	8	KM 1 (64)	Jul	12	0:26	IMG_0233.MP4	1	0	0					
3	8	KM 1 (64)	Jul	12	0:27	IMG_0234.MP4	1	0	0					
3	8	KM 1 (64)	Jul	12	0:36	IMG_0235.MP4	1	0	1	R				
3	8	KM 1 (64)	Jul	12	1:03	IMG_0236.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	1:04	IMG_0237.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	1:05	IMG_0238.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	1:17	IMG_0239.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	1:21	IMG_0240.MP4	1	1	0	L				
3	8	KM 1 (64)	Jul	12	1:23	IMG_0241.MP4	0	0	0					
3	8	KM 1 (64)	Jul	12	1:26	IMG_0242.MP4	2	0,0	1,0	R				
3	8	KM 1 (64)	Jul	12	1:29	IMG_0243.MP4	1	0	1	R				
