"Line","TrapID","Code","TrapType","TrapSubType","Tags","Latitude","Longitude","Easting","Northing","EntryID","Date","Status","InitialBait","Rebaited","BaitType","BaitDetails","RecordedBy","Strikes","SpeciesCaught","Sex","Maturity","TrapCondition","Notes"
"10. NT/N Boundary Line",16676471,"S 32","Sentinel",NA,NA,-43.642511881058,172.63528704643,1570584.4576322,5167766.7162269,17816862,2023-05-17 11:56:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676485,"A26","AT220",NA,NA,-43.642523444946,172.63424749153,1570500.6190198,5167765.0630601,17817092,2023-05-17 12:04:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"10. NT/N Boundary Line",17140076,"S 17H","Sentinel",NA,NA,-43.641923413752,172.63378582799,1570463.090044,5167831.5389303,17817169,2023-05-17 12:09:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"Needs maintenance",NA
NA,7300884,"MT 9C","Sentinel",NA,NA,-43.650567773996,172.63348317311,1570442.9183359,5166871.3798549,17820545,2023-05-17 13:56:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7225257,"MT 3K","Sentinel",NA,NA,-43.651094783404,172.63487827387,1570555.6812325,5166813.3454457,17820829,2023-05-17 14:04:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,16703772,"MT3L","Sentinel",NA,NA,-43.650886459032,172.63584778027,1570633.7631732,5166836.8256378,17821035,2023-05-17 14:17:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,16703787,"MT 3M","Sentinel",NA,NA,-43.650557414203,172.63751139088,1570767.7618067,5166873.9569406,17821445,2023-05-17 14:38:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,16703824,"MT 3N","Sentinel",NA,NA,-43.64953953924,172.63880394967,1570871.5060249,5166987.4576243,17821659,2023-05-17 14:51:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"7. ST Lower",13241758,"7H","Sentinel",NA,NA,-43.654772695076,172.63368802129,1570461.4989779,5166404.4494864,17969627,2023-05-24 10:47:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"7. ST Lower",13241968,"7I","Sentinel",NA,NA,-43.655262475653,172.63285650088,1570394.6877825,5166349.7576123,17970314,2023-05-24 11:05:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,17971477,"A55","AT220",NA,NA,-43.657494830648,172.63356543486,1570452.948676,5166102.0822123,17971487,2023-05-24 11:43:00,"Still set, bait bad",NA,"Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,14326138,"ST A21 (retired)","AT220",NA,NA,-43.654433487294,172.62532151343,1569786.6737416,5166439.1107303,17971842,2023-05-24 11:55:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",2,"Unspecified",NA,NA,"OK",NA
"7. ST Lower",13299486,"7J","Sentinel",NA,NA,-43.655827720996,172.63249168123,1570365.5478106,5166286.8505975,17972013,2023-05-24 12:04:00,"Still set, bait bad","None","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"9. Denis",13276448,"S68","Sentinel",NA,NA,-43.648595590552,172.64622809469,1571469.7764537,5167094.8720472,17978351,2023-05-24 14:43:00,"Sprung","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,14334620,"ST A14","AT220",NA,NA,-43.654397403244,172.62445835193,1569717.0519377,5166442.8036974,18194961,2023-05-31 10:27:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
NA,16276145,"10D A40","AT220",NA,NA,-43.645502449415,172.62936867163,1570108.5998295,5167432.4667433,18195107,2023-05-31 10:33:00,"Still set, bait missing","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242779,"1E A87","AT220",NA,NA,-43.648812768207,172.62715782268,1569931.9461317,5167064.0208732,18199573,2023-05-31 12:22:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",2,"Unspecified",NA,NA,"OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,18199574,2023-05-31 12:32:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",2,"Mouse",NA,NA,"OK",NA
"1: MT Upper",7464335,"1Sd (retired)","Sentinel",NA,NA,-43.648750607854,172.62685831118,1569907.7608188,5167070.8159317,18199919,2023-05-31 12:41:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7464580,"1Se","Sentinel",NA,NA,-43.648850188931,172.62770557303,1569976.1384177,5167060.0631549,18199917,2023-05-31 12:41:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,16375565,"10 K S#96","Sentinel",NA,NA,-43.646311228312,172.63549667654,1570603.217896,5167344.8312934,18199931,2023-05-31 12:42:00,"Still set, bait bad","Mayo, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7464269,"1Sc","Sentinel",NA,NA,-43.64905335361,172.62655039549,1569883.0800233,5167037.0809938,18199951,2023-05-31 12:43:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7961158,"1Sg","Sentinel",NA,NA,-43.649331851746,172.62938015909,1570111.4251469,5167007.1735054,18200104,2023-05-31 12:53:00,"Still set, bait missing","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7432133,"MT 9A","Sentinel",NA,NA,-43.650677846146,172.63198216332,1570321.9262557,5166858.6195361,18215335,2023-05-31 13:56:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7300733,"MT 9B","Sentinel",NA,NA,-43.650859129673,172.63296889279,1570401.5881907,5166838.8383174,18215882,2023-05-31 14:13:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7300884,"MT 9C","Sentinel",NA,NA,-43.650567773996,172.63348317311,1570442.9183359,5166871.3798549,18222857,2023-05-31 14:47:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7301003,"MT 9D","Sentinel",NA,NA,-43.650283232271,172.63471864491,1570542.4117056,5166903.4205629,18235779,2023-05-31 15:04:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7301316,"MT 9E (retired)","Sentinel",NA,NA,-43.649902240061,172.63552300483,1570607.0923973,5166946.0191119,18239160,2023-05-31 15:12:00,"Still set, bait bad","Peanut butter, Fresh Rabbit","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7301684,"MT 9F","Sentinel",NA,NA,-43.650122536621,172.63615640324,1570658.2794999,5166921.7768333,18239506,2023-05-31 15:25:00,"Sprung","Mayo, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
NA,16314782,"FF 16F (retired)","Sentinel",NA,NA,-43.64745278323,172.64150745634,1571088.5283486,5167220.1600856,18241887,2023-05-31 15:46:00,"Still set, bait bad","Mayo, Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,15223197,"A42","AT220",NA,NA,-43.653244165931,172.6249390954,1569755.2394159,5166571.0588609,18388447,2023-06-09 12:26:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",2,"Mouse",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",16676519,"17G A25","AT220",NA,NA,-43.641952868345,172.63211131096,1570328.0467083,5167827.6705403,18445606,2023-06-14 09:59:00,"Sprung","Fresh meat, Mayo","Yes","Mayo",NA,"Denis Aldridge",3,"Possum",NA,NA,"OK",NA
NA,15221320,"A29","AT220",NA,NA,-43.651033884291,172.62341776638,1569631.4462458,5166815.9797492,18445886,2023-06-14 10:18:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
NA,17279926,"A56","AT220",NA,NA,-43.649301408337,172.62505894169,1569762.9257807,5167008.9895573,18445885,2023-06-14 10:18:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676485,"A26","AT220",NA,NA,-43.642523444946,172.63424749153,1570500.6190198,5167765.0630601,18446722,2023-06-14 11:00:00,"Sprung","Fresh meat, Mayo","Yes","Mayo",NA,"Denis Aldridge",3,"Unspecified",NA,NA,"OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,18447248,2023-06-14 11:23:00,"Still set, bait missing","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676462,"S 7","Sentinel",NA,NA,-43.643369172953,172.63604262392,1570645.8154075,5167671.772029,18447320,2023-06-14 11:28:00,"Still set, bait OK","Fresh meat, Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676422,"S 43","Sentinel",NA,NA,-43.643920790704,172.63741233078,1570756.5537647,5167610.9922478,18447789,2023-06-14 11:42:00,"Sprung","Fresh meat, Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676333,"S 2B","Sentinel",NA,NA,-43.644177277905,172.63862336645,1570854.3503651,5167582.9324273,18448013,2023-06-14 11:51:00,"Sprung","Fresh meat, Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676185,"S 72","Sentinel",NA,NA,-43.644714394218,172.63926135523,1570906.0645156,5167523.5035631,18448201,2023-06-14 12:00:00,"Still set, bait OK","Fresh meat","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16675948,"A43 (retired)","Sentinel",NA,NA,-43.645429981522,172.64118194792,1571061.3058707,5167444.7010551,18448287,2023-06-14 12:07:00,"Sprung","Fresh meat","Yes","Mayo",NA,"Denis Aldridge",3,"Possum",NA,NA,"OK",NA
"10. NT/N Boundary Line",16710470,"RS #16","Supervisor Max",NA,NA,-43.646549565744,172.64278494472,1571191.1227913,5167320.9164801,18448757,2023-06-14 12:36:00,"Sprung","Fresh meat","Yes","Mayo",NA,"Denis Aldridge",2,"Rat",NA,NA,"OK",NA
NA,17648920,"S#77","Sentinel",NA,NA,-43.655030810491,172.63437087211,1570516.688716,5166376.0256794,18580417,2023-06-21 11:24:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
NA,18649939,"NT 17 N A#5","AT220",NA,NA,-43.642570457132,172.62688272188,1569906.6443856,5167757.1984956,18682831,2023-06-28 10:52:00,"Still set, bait OK",NA,"Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18488425,"17D A3","AT220",NA,NA,-43.641918193438,172.62757435542,1569962.1023744,5167829.8899913,18684085,2023-06-28 11:26:00,"Still set, bait OK",NA,"Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18652675,"17E A53","AT220",NA,NA,-43.641762259066,172.62910497494,1570085.4768244,5167847.7608822,18685124,2023-06-28 11:43:00,"Sprung",NA,"Yes","Mayo",NA,"Denis Aldridge",1,"Unspecified",NA,NA,"OK",NA
"6: ST South",18796172,"ST 6F","Sentinel",NA,NA,-43.659031624211,172.62882819406,1570071.7294994,5165929.7065933,18796191,2023-07-05 14:30:00,"Sprung",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"6: ST South",13410096,"S33","Sentinel",NA,NA,-43.659394817543,172.62872376378,1570063.4895386,5165889.3322192,18796193,2023-07-05 14:31:00,"Still set, bait bad","Possum Dough, Mayo","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"6: ST South",18774487,"S101","Sentinel",NA,NA,-43.658000479671,172.62637295168,1569873.2430612,5166043.3384672,18796223,2023-07-05 14:31:00,"Initial set",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"6: ST South",18774493,"S#102 (retired)","Sentinel",NA,NA,-43.659046163477,172.62689905263,1569916.1864039,5165927.3943579,18796211,2023-07-05 14:31:00,"Still set, bait bad",NA,"Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"6: ST South",13308657,"ST 6L","Sentinel",NA,NA,-43.658239581419,172.62836223507,1570033.7644331,5166017.5037186,18827193,2023-07-07 10:21:00,"Still set, bait bad","Possum Dough, Mayo","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"6: ST South",16862500,"6H","Sentinel",NA,NA,-43.658865465287,172.6276682778,1569978.1204481,5165947.7414749,18829387,2023-07-07 12:03:00,"Still set, bait bad","Possum Dough, Mayo","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,18649353,"17B A35 (retired)","AT220",NA,NA,-43.642567589747,172.62552553497,1569797.1804844,5167757.0240811,18994179,2023-07-19 10:26:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,18649939,"NT 17 N A#5","AT220",NA,NA,-43.642570457132,172.62688272188,1569906.6443856,5167757.1984956,18994180,2023-07-19 10:54:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18488425,"17D A3","AT220",NA,NA,-43.641918193438,172.62757435542,1569962.1023744,5167829.8899913,18994181,2023-07-19 11:12:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",1,"Possum",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18652675,"17E A53","AT220",NA,NA,-43.641762259066,172.62910497494,1570085.4768244,5167847.7608822,18994182,2023-07-19 11:25:00,"Still set, bait OK","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"17. Summit/ North Boundary Line",18685933,"17F A47","AT220",NA,NA,-43.64230734128,172.63027327764,1570179.9759028,5167787.6438647,18994183,2023-07-19 11:38:00,"Still set, bait OK",NA,"Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK","Possum looks fresh under tree but not recorded on AT220 App so didn't record on TNZ"
"17. Summit/ North Boundary Line",16676519,"17G A25","AT220",NA,NA,-43.641952868345,172.63211131096,1570328.0467083,5167827.6705403,18994184,2023-07-19 12:13:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",17140076,"S 17H","Sentinel",NA,NA,-43.641923413752,172.63378582799,1570463.090044,5167831.5389303,18994185,2023-07-19 12:41:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676471,"S 32","Sentinel",NA,NA,-43.642511881058,172.63528704643,1570584.4576322,5167766.7162269,18994187,2023-07-19 13:32:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676462,"S 7","Sentinel",NA,NA,-43.643369172953,172.63604262392,1570645.8154075,5167671.772029,18994188,2023-07-19 13:48:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676422,"S 43","Sentinel",NA,NA,-43.643920790704,172.63741233078,1570756.5537647,5167610.9922478,18994190,2023-07-19 14:08:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"3.MT Lower",18652071,"3E","AT220",NA,NA,-43.650651815332,172.62881301372,1570066.3433245,5166860.372551,18986602,2023-07-19 14:09:00,"Sprung","Possum Dough, Mayo","Yes","Mayo",NA,"Kathy Shaw",2,"Rat",NA,NA,"OK","Rat and mouse"
"10. NT/N Boundary Line",16676333,"S 2B","Sentinel",NA,NA,-43.644177277905,172.63862336645,1570854.3503651,5167582.9324273,18994191,2023-07-19 14:13:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7224643,"MT 3I","Sentinel",NA,NA,-43.651307835904,172.63248172468,1570362.5222188,5166788.830676,18987086,2023-07-19 14:19:00,"Still set, bait bad","Possum Dough","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16676185,"S 72","Sentinel",NA,NA,-43.644714394218,172.63926135523,1570906.0645156,5167523.5035631,18994192,2023-07-19 14:19:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16675948,"A43 (retired)","Sentinel",NA,NA,-43.645429981522,172.64118194792,1571061.3058707,5167444.7010551,18994193,2023-07-19 14:27:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,16675941,"NT17J A36","AT220",NA,NA,-43.645915583615,172.64191746712,1571120.8582077,5167391.0257483,18994194,2023-07-19 14:32:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"10. NT/N Boundary Line",16710470,"RS #16","Supervisor Max",NA,NA,-43.646549565744,172.64278494472,1571191.1227913,5167320.9164801,18994195,2023-07-19 14:37:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7294424,"C 8C","Sentinel",NA,NA,-43.653017841609,172.6351523993,1570578.7261989,5166599.8656553,19377523,2023-08-14 15:48:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,15223197,"A42","AT220",NA,NA,-43.653244165931,172.6249390954,1569755.2394159,5166571.0588609,20289337,2023-09-26 10:18:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",3,"Unspecified",NA,NA,"OK",NA
NA,16675941,"NT17J A36","AT220",NA,NA,-43.645915583615,172.64191746712,1571120.8582077,5167391.0257483,20364035,2023-09-26 16:59:00,"Still set, bait bad","Mayo","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,15223763,"A30","AT220",NA,NA,-43.658069441241,172.62424835892,1569701.9648341,5166034.906089,20540445,2023-10-05 10:13:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
"11. Dons",13765945,"11C","Sentinel",NA,NA,-43.656044816931,172.6392045107,1570906.9496309,5166265.1146169,20543656,2023-10-05 11:22:00,"Still set, bait bad","Smooth","Yes","Peanut butter",NA,"Henare Nathan",0,"None",NA,NA,"OK",NA
"15. ST Auto Line",7248141,"A94 (retired)","AT220",NA,NA,-43.658192751775,172.62696999873,1569921.4809077,5166022.2010439,20547388,2023-10-05 12:35:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,14326138,"ST A21 (retired)","AT220",NA,NA,-43.654433487294,172.62532151343,1569786.6737416,5166439.1107303,20554856,2023-10-05 13:49:00,"Sprung","None","Yes","Mayo",NA,"Kathy Shaw",0,"None",NA,NA,"OK","Battery missing"
"1: MT Upper",7238820,"1B A12","AT220",NA,NA,-43.649886422962,172.62515137801,1569770.6737093,5166944.0508709,20672783,2023-10-11 10:17:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7241859,"1C A4","AT220",NA,NA,-43.649246858685,172.62599160714,1569838.1132229,5167015.3872209,20673385,2023-10-11 10:41:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
NA,7222784,"MT 2B","Sentinel",NA,NA,-43.651864853866,172.62475037315,1569739.3283612,5166724.1780378,20676252,2023-10-11 11:53:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"3.MT Lower",18652071,"3E","AT220",NA,NA,-43.650651815332,172.62881301372,1570066.3433245,5166860.372551,20677267,2023-10-11 11:58:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",2,"Rat - Ship",NA,NA,"OK",NA
"3.MT Lower",18652071,"3E","AT220",NA,NA,-43.650651815332,172.62881301372,1570066.3433245,5166860.372551,20677269,2023-10-11 12:01:00,"Sprung","Mayo","Yes","Mayo",NA,"Denis Aldridge",3,"Mouse",NA,NA,"OK",NA
"1: MT Upper",7242779,"1E A87","AT220",NA,NA,-43.648812768207,172.62715782268,1569931.9461317,5167064.0208732,20676772,2023-10-11 12:18:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,14327284,"MT 2D","Sentinel",NA,NA,-43.65298628848,172.62671366953,1569898.2116544,5166600.3441338,20677288,2023-10-11 12:32:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",7242783,"1F A100","AT220",NA,NA,-43.648773265934,172.62790067652,1569991.8343461,5167068.6768549,20677455,2023-10-11 12:34:00,"Still set, bait OK","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"2: Mid Trib",15222756,"A41 (retired)","AT220",NA,NA,-43.653279124566,172.62769941687,1569977.8481984,5166568.1784483,20679348,2023-10-11 12:56:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Rat",NA,NA,"OK",NA
"1: MT Upper",17578323,"1G A7","AT220",NA,NA,-43.649039638687,172.62916513456,1570093.9395319,5167039.5495523,20679666,2023-10-11 13:06:00,"Still set, bait bad","None","Yes","Mayo",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
"1: MT Upper",16106200,"1H A18","AT220",NA,NA,-43.649429728214,172.6298391244,1570148.4868273,5166996.468399,20679954,2023-10-11 13:19:00,"Sprung","None","Yes","Mayo",NA,"Denis Aldridge",1,"Mouse",NA,NA,"OK",NA
NA,7223915,"MT 2F","Sentinel",NA,NA,-43.651595722036,172.62614999781,1569852.0615667,5166754.5774333,20685193,2023-10-11 14:34:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
NA,7224268,"MT 2J","Sentinel",NA,NA,-43.649925145164,172.62872599358,1570058.9647658,5166941.0459452,20687868,2023-10-11 15:11:00,"Sprung","Smooth","Yes","Peanut butter",NA,"Denis Aldridge",0,"None",NA,NA,"OK",NA
